Subject,Group,Task,Phase,Practice,Matching,Shape,Shape_Origin_Identity,Shape_English_Identity,Shape_Standardized_Identity,Label,Label_Origin_Identity,Label_English_Identity,Label_Standardized_Identity,CorrResponse,Response,RT_ms,ACC
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","circle","other","Other","Stranger","自我","自我","Self","Self","o",NA,NA,NA
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","circle","other","Other","Stranger","自我","自我","Self","Self","o","p",882,0
12001,"nonmatching-first","self-matching","04_training3","main","Matching","circle","other","Other","Stranger","他人","他人","Other","Stranger","p","p",823,1
12001,"nonmatching-first","self-matching","04_training3","main","Matching","square","self","Self","Self","自我","自我","Self","Self","p","o",1271,0
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","circle","other","Other","Stranger","地入","地入","Filler","Filler","p","p",707,1
12001,"nonmatching-first","self-matching","04_training3","main","Matching","circle","other","Other","Stranger","他人","他人","Other","Stranger","p","p",1082,1
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","circle","other","Other","Stranger","自我","自我","Self","Self","o",NA,NA,NA
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","square","self","Self","Self","他人","他人","Other","Stranger","o","o",988,1
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","circle","other","Other","Stranger","白栽","白栽","Filler","Filler","p","p",707,1
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","square","self","Self","Self","他人","他人","Other","Stranger","o",NA,NA,NA
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","square","self","Self","Self","他人","他人","Other","Stranger","o","p",1119,0
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","square","self","Self","Self","他人","他人","Other","Stranger","o","o",812,1
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","circle","other","Other","Stranger","自我","自我","Self","Self","o","p",858,0
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","square","self","Self","Self","他人","他人","Other","Stranger","o","o",811,1
12001,"nonmatching-first","self-matching","04_training3","main","Matching","circle","other","Other","Stranger","他人","他人","Other","Stranger","p","p",835,1
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","square","self","Self","Self","他人","他人","Other","Stranger","o","o",940,1
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","square","self","Self","Self","他人","他人","Other","Stranger","o","o",776,1
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","square","self","Self","Self","他人","他人","Other","Stranger","o","o",929,1
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","circle","other","Other","Stranger","自我","自我","Self","Self","o","o",929,1
12001,"nonmatching-first","self-matching","04_training3","main","Matching","square","self","Self","Self","自我","自我","Self","Self","p","o",777,0
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","circle","other","Other","Stranger","自我","自我","Self","Self","o","o",764,1
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","square","self","Self","Self","白栽","白栽","Filler","Filler","p","p",743,1
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","circle","other","Other","Stranger","自我","自我","Self","Self","o","o",869,1
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","square","self","Self","Self","地入","地入","Filler","Filler","p","p",788,1
12001,"nonmatching-first","self-matching","04_training3","main","Matching","square","self","Self","Self","自我","自我","Self","Self","p","p",1000,1
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","square","self","Self","Self","地入","地入","Filler","Filler","p","o",1012,0
12001,"nonmatching-first","self-matching","04_training3","main","Matching","square","self","Self","Self","自我","自我","Self","Self","p",NA,NA,NA
12001,"nonmatching-first","self-matching","04_training3","main","Matching","circle","other","Other","Stranger","他人","他人","Other","Stranger","p","p",799,1
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","circle","other","Other","Stranger","自我","自我","Self","Self","o","o",870,1
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","square","self","Self","Self","他人","他人","Other","Stranger","o","o",988,1
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","square","self","Self","Self","他人","他人","Other","Stranger","o","o",953,1
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","circle","other","Other","Stranger","自我","自我","Self","Self","o","p",1235,0
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","circle","other","Other","Stranger","自我","自我","Self","Self","o","o",964,1
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","square","self","Self","Self","他人","他人","Other","Stranger","o","o",953,1
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","square","self","Self","Self","白栽","白栽","Filler","Filler","p","p",799,1
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","square","self","Self","Self","他人","他人","Other","Stranger","o","o",825,1
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","circle","other","Other","Stranger","自我","自我","Self","Self","o","o",811,1
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","square","self","Self","Self","地入","地入","Filler","Filler","p","p",953,1
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","circle","other","Other","Stranger","白栽","白栽","Filler","Filler","p","p",730,1
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","square","self","Self","Self","他人","他人","Other","Stranger","o","o",905,1
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","square","self","Self","Self","他人","他人","Other","Stranger","o","o",1012,1
12001,"nonmatching-first","self-matching","04_training3","main","Matching","square","self","Self","Self","自我","自我","Self","Self","p","p",965,1
12001,"nonmatching-first","self-matching","04_training3","main","Matching","square","self","Self","Self","自我","自我","Self","Self","p","o",965,0
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","square","self","Self","Self","他人","他人","Other","Stranger","o","o",1035,1
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","circle","other","Other","Stranger","自我","自我","Self","Self","o","o",871,1
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","square","self","Self","Self","他人","他人","Other","Stranger","o","o",1293,1
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","circle","other","Other","Stranger","自我","自我","Self","Self","o","o",1094,1
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","square","self","Self","Self","白栽","白栽","Filler","Filler","p","p",976,1
12001,"nonmatching-first","self-matching","04_training3","main","Matching","square","self","Self","Self","自我","自我","Self","Self","p","o",859,0
12001,"nonmatching-first","self-matching","04_training3","main","Matching","square","self","Self","Self","自我","自我","Self","Self","p","p",623,1
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","circle","other","Other","Stranger","白栽","白栽","Filler","Filler","p","p",1024,1
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","square","self","Self","Self","他人","他人","Other","Stranger","o",NA,NA,NA
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","square","self","Self","Self","他人","他人","Other","Stranger","o","o",1095,1
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","circle","other","Other","Stranger","地入","地入","Filler","Filler","p","o",1294,0
12001,"nonmatching-first","self-matching","04_training3","main","Matching","circle","other","Other","Stranger","他人","他人","Other","Stranger","p","p",1248,1
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","circle","other","Other","Stranger","自我","自我","Self","Self","o","o",811,1
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","square","self","Self","Self","他人","他人","Other","Stranger","o","o",1118,1
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","square","self","Self","Self","白栽","白栽","Filler","Filler","p","p",1069,1
12001,"nonmatching-first","self-matching","04_training3","main","Matching","circle","other","Other","Stranger","他人","他人","Other","Stranger","p","p",789,1
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","circle","other","Other","Stranger","自我","自我","Self","Self","o","o",847,1
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","circle","other","Other","Stranger","地入","地入","Filler","Filler","p","p",858,1
12001,"nonmatching-first","self-matching","04_training3","main","Matching","square","self","Self","Self","自我","自我","Self","Self","p","o",882,0
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","circle","other","Other","Stranger","自我","自我","Self","Self","o","o",811,1
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","square","self","Self","Self","他人","他人","Other","Stranger","o","o",847,1
12001,"nonmatching-first","self-matching","04_training3","main","Matching","circle","other","Other","Stranger","他人","他人","Other","Stranger","p","p",1047,1
12001,"nonmatching-first","self-matching","04_training3","main","Nonmatching","circle","other","Other","Stranger","自我","自我","Self","Self","o","o",917,1
