"Subject","Trial","Task","Matching","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","RT_ms","RT_sec","ACC"
"995543634","61","self-matching","Matching","self","Self","Self","478","0.478","1"
"995543634","63","self-matching","Nonmatching","friend","Friend","Close","669","0.669","1"
"995543634","65","self-matching","Matching","friend","Friend","Close","596","0.596","1"
"995543634","67","self-matching","Matching","self","Self","Self","711","0.711","1"
"995543634","69","self-matching","Nonmatching","self","Self","Self","596","0.596","1"
"995543634","71","self-matching","Nonmatching","friend","Friend","Close","735","0.735","1"
"995543634","73","self-matching","Matching","friend","Friend","Close","795","0.795","1"
"995543634","75","self-matching","Matching","self","Self","Self","494","0.494","1"
"995543634","77","self-matching","Nonmatching","self","Self","Self","451","0.451","1"
"995543634","79","self-matching","Matching","friend","Friend","Close","579","0.579","1"
"995543634","81","self-matching","Nonmatching","self","Self","Self","647","0.647","1"
"995543634","83","self-matching","Matching","friend","Friend","Close","718","0.718","1"
"995543634","85","self-matching","Nonmatching","self","Self","Self","452","0.452","1"
"995543634","87","self-matching","Matching","self","Self","Self","284","0.284","1"
"995543634","89","self-matching","Nonmatching","friend","Friend","Close","659","0.659","1"
"995543634","91","self-matching","Matching","self","Self","Self","506","0.506","1"
"995543634","93","self-matching","Matching","friend","Friend","Close","472","0.472","1"
"995543634","95","self-matching","Nonmatching","friend","Friend","Close","592","0.592","1"
"995543634","97","self-matching","Nonmatching","friend","Friend","Close","627","0.627","1"
"995543634","99","self-matching","Matching","self","Self","Self","548","0.548","0"
"995543634","101","self-matching","Nonmatching","friend","Friend","Close","535","0.535","1"
"995543634","103","self-matching","Nonmatching","self","Self","Self","509","0.509","1"
"995543634","105","self-matching","Matching","friend","Friend","Close","450","0.45","0"
"995543634","107","self-matching","Matching","self","Self","Self","554","0.554","1"
"995543634","109","self-matching","Nonmatching","self","Self","Self","583","0.583","1"
"995543634","111","self-matching","Matching","self","Self","Self","593","0.593","1"
"995543634","113","self-matching","Matching","friend","Friend","Close","811","0.811","1"
"995543634","115","self-matching","Matching","friend","Friend","Close","477","0.477","1"
"995543634","117","self-matching","Nonmatching","friend","Friend","Close","276","0.276","1"
"995543634","119","self-matching","Matching","friend","Friend","Close","651","0.651","1"
"995543634","121","self-matching","Nonmatching","friend","Friend","Close","587","0.587","1"
"995543634","123","self-matching","Matching","friend","Friend","Close","542","0.542","1"
"995543634","125","self-matching","Nonmatching","self","Self","Self","939","0.939","1"
"995543634","127","self-matching","Matching","self","Self","Self","391","0.391","1"
"995543634","129","self-matching","Nonmatching","self","Self","Self","666","0.666","1"
"995543634","131","self-matching","Matching","friend","Friend","Close","1089","1.089","1"
"995543634","133","self-matching","Nonmatching","friend","Friend","Close","657","0.657","0"
"995543634","135","self-matching","Matching","self","Self","Self","545","0.545","1"
"995543634","137","self-matching","Nonmatching","self","Self","Self","613","0.613","1"
"995543634","139","self-matching","Nonmatching","self","Self","Self","1053","1.053","1"
"995543634","141","self-matching","Matching","friend","Friend","Close","493","0.493","1"
"995543634","143","self-matching","Matching","self","Self","Self","949","0.949","0"
"995543634","145","self-matching","Nonmatching","friend","Friend","Close","857","0.857","1"
"995543634","147","self-matching","Nonmatching","friend","Friend","Close","736","0.736","1"
"995543634","149","self-matching","Matching","friend","Friend","Close","797","0.797","1"
"995543634","151","self-matching","Matching","self","Self","Self","464","0.464","1"
"995543634","153","self-matching","Matching","friend","Friend","Close","638","0.638","1"
"995543634","155","self-matching","Matching","friend","Friend","Close","390","0.39","1"
"995543634","157","self-matching","Nonmatching","self","Self","Self","562","0.562","1"
"995543634","159","self-matching","Matching","self","Self","Self","861","0.861","1"
"995543634","161","self-matching","Nonmatching","friend","Friend","Close","516","0.516","1"
"995543634","163","self-matching","Nonmatching","friend","Friend","Close","378","0.378","1"
"995543634","165","self-matching","Matching","friend","Friend","Close","557","0.557","1"
"995543634","167","self-matching","Nonmatching","self","Self","Self","504","0.504","1"
"995543634","169","self-matching","Nonmatching","self","Self","Self","535","0.535","1"
"995543634","171","self-matching","Matching","self","Self","Self","268","0.268","1"
"995543634","173","self-matching","Nonmatching","friend","Friend","Close","523","0.523","1"
"995543634","175","self-matching","Matching","self","Self","Self","473","0.473","1"
"995543634","177","self-matching","Nonmatching","friend","Friend","Close","440","0.44","1"
"995543634","179","self-matching","Matching","self","Self","Self","368","0.368","1"
"995543634","181","self-matching","Matching","friend","Friend","Close","316","0.316","0"
"995543634","183","self-matching","Nonmatching","friend","Friend","Close","433","0.433","1"
"995543634","185","self-matching","Matching","self","Self","Self","490","0.49","1"
"995543634","187","self-matching","Nonmatching","self","Self","Self","385","0.385","0"
"995543634","189","self-matching","Nonmatching","friend","Friend","Close","722","0.722","1"
"995543634","191","self-matching","Matching","self","Self","Self","551","0.551","1"
"995543634","193","self-matching","Nonmatching","self","Self","Self","467","0.467","1"
"995543634","195","self-matching","Nonmatching","friend","Friend","Close","931","0.931","1"
"995543634","197","self-matching","Matching","friend","Friend","Close","575","0.575","0"
"995543634","199","self-matching","Nonmatching","friend","Friend","Close","635","0.635","1"
"995543634","201","self-matching","Matching","friend","Friend","Close","667","0.667","1"
"995543634","203","self-matching","Matching","friend","Friend","Close","675","0.675","1"
"995543634","205","self-matching","Matching","self","Self","Self","554","0.554","1"
"995543634","207","self-matching","Matching","friend","Friend","Close","654","0.654","1"
"995543634","209","self-matching","Nonmatching","self","Self","Self","550","0.55","1"
"995543634","211","self-matching","Matching","friend","Friend","Close","490","0.49","1"
"995543634","213","self-matching","Matching","friend","Friend","Close","633","0.633","1"
"995543634","215","self-matching","Matching","self","Self","Self","441","0.441","1"
"995543634","217","self-matching","Nonmatching","friend","Friend","Close","530","0.53","1"
"995543634","219","self-matching","Nonmatching","self","Self","Self","622","0.622","1"
"995543634","221","self-matching","Nonmatching","friend","Friend","Close","464","0.464","0"
"995543634","223","self-matching","Matching","self","Self","Self","647","0.647","1"
"995543634","225","self-matching","Nonmatching","friend","Friend","Close","711","0.711","1"
"995543634","227","self-matching","Nonmatching","self","Self","Self","669","0.669","1"
"995543634","229","self-matching","Matching","self","Self","Self","324","0.324","1"
"995543634","231","self-matching","Nonmatching","self","Self","Self","690","0.69","1"
"995543634","233","self-matching","Nonmatching","friend","Friend","Close","896","0.896","1"
"995543634","235","self-matching","Nonmatching","self","Self","Self","527","0.527","1"
"995543634","237","self-matching","Nonmatching","self","Self","Self","772","0.772","1"
"995543634","239","self-matching","Nonmatching","self","Self","Self","463","0.463","1"
"995543635","1","self-matching","Matching","friend","Friend","Close","959","0.959","1"
"995543635","3","self-matching","Matching","friend","Friend","Close","611","0.611","0"
"995543635","5","self-matching","Matching","self","Self","Self","662","0.662","1"
"995543635","9","self-matching","Matching","friend","Friend","Close","658","0.658","1"
"995543635","11","self-matching","Nonmatching","friend","Friend","Close","576","0.576","1"
"995543635","13","self-matching","Matching","friend","Friend","Close","882","0.882","1"
"995543635","15","self-matching","Nonmatching","self","Self","Self","809","0.809","1"
"995543635","17","self-matching","Matching","self","Self","Self","436","0.436","1"
"995543635","19","self-matching","Matching","friend","Friend","Close","776","0.776","1"
"995543635","21","self-matching","Nonmatching","self","Self","Self","1019","1.019","1"
"995543635","23","self-matching","Matching","friend","Friend","Close","690","0.69","1"
"995543635","25","self-matching","Matching","friend","Friend","Close","785","0.785","1"
"995543635","27","self-matching","Matching","self","Self","Self","561","0.561","1"
"995543635","29","self-matching","Matching","self","Self","Self","634","0.634","1"
"995543635","31","self-matching","Matching","friend","Friend","Close","511","0.511","1"
"995543635","33","self-matching","Matching","self","Self","Self","479","0.479","1"
"995543635","35","self-matching","Matching","friend","Friend","Close","763","0.763","1"
"995543635","37","self-matching","Matching","self","Self","Self","364","0.364","1"
"995543635","39","self-matching","Matching","friend","Friend","Close","481","0.481","1"
"995543635","41","self-matching","Nonmatching","self","Self","Self","688","0.688","1"
"995543635","43","self-matching","Matching","friend","Friend","Close","673","0.673","1"
"995543635","45","self-matching","Nonmatching","self","Self","Self","580","0.58","1"
"995543635","47","self-matching","Matching","friend","Friend","Close","586","0.586","1"
"995543635","49","self-matching","Nonmatching","self","Self","Self","596","0.596","1"
"995543635","51","self-matching","Nonmatching","self","Self","Self","361","0.361","1"
"995543635","53","self-matching","Matching","self","Self","Self","657","0.657","1"
"995543635","55","self-matching","Nonmatching","friend","Friend","Close","651","0.651","1"
"995543635","57","self-matching","Matching","friend","Friend","Close","459","0.459","1"
"995543635","59","self-matching","Nonmatching","friend","Friend","Close","553","0.553","1"
"995543635","61","self-matching","Matching","friend","Friend","Close","958","0.958","1"
"995543635","63","self-matching","Nonmatching","friend","Friend","Close","518","0.518","1"
"995543635","65","self-matching","Nonmatching","self","Self","Self","1048","1.048","1"
"995543635","67","self-matching","Matching","self","Self","Self","471","0.471","1"
"995543635","69","self-matching","Nonmatching","friend","Friend","Close","713","0.713","1"
