"ExperimentName","Subject","Session","Age","Handedness","Sex","Identity","Shape","Target.ACC","Target.RESP","Target.RT","Label","Phase"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",686,"friend","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",714,"self","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"n",518,"self","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",594,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",678,"self","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"n",491,"self","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",543,"friend","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",643,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",431,"friend","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",435,"self","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",0,"m",407,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",396,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",824,"self","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",0,"n",1004,"friend","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"n",647,"friend","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"n",763,"self","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",767,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",556,"self","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"n",760,"friend","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",412,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",456,"self","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",500,"friend","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",376,"friend","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",597,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",441,"self","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",397,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",473,"self","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",557,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",313,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",398,"self","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"n",498,"self","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",814,"friend","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",778,"self","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",366,"self","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",402,"friend","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"n",543,"self","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",299,"friend","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",367,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",530,"self","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",0,"m",558,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"n",595,"friend","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",0,"m",583,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"n",363,"self","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",799,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",0,"m",371,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",839,"friend","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",0,"m",884,"friend","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",0,"m",672,"friend","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",604,"friend","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",720,"friend","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",484,"friend","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",472,"friend","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",477,"friend","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",585,"self","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",789,"friend","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"n",521,"self","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",653,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",777,"friend","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",0,"m",398,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",402,"friend","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",965,"self","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",1017,"self","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",445,"self","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",0,"m",897,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",430,"self","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",0,"m",882,"friend","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",638,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"n",514,"self","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",646,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"n",586,"friend","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",511,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"n",875,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"n",647,"friend","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",627,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",575,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"n",427,"self","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",488,"self","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"n",791,"friend","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",443,"friend","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",534,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",474,"friend","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",758,"friend","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",738,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",431,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",539,"self","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",0,"m",327,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",555,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",479,"self","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",355,"friend","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",440,"friend","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",548,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",408,"friend","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"n",516,"self","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",456,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",0,"m",356,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",0,NA,0,"self","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",0,"m",317,"friend","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",889,"self","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"n",637,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",489,"self","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"n",558,"friend","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"n",498,"self","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"n",733,"self","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",0,"n",425,"self","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",621,"self","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",785,"friend","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",398,"self","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"n",346,"self","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",566,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",418,"self","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"n",454,"self","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",530,"friend","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",0,"m",767,"friend","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",523,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",687,"self","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",691,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",655,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",555,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",512,"friend","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"n",660,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",472,"friend","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",452,"friend","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",512,"self","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",860,"friend","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",665,"self","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"n",500,"self","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",424,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",0,"m",356,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"n",784,"friend","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"n",740,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"n",545,"friend","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"n",589,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",761,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"n",477,"self","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",601,"friend","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",701,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",474,"friend","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",542,"friend","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",530,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",350,"self","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",474,"self","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",0,"m",382,"self","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"n",611,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",455,"self","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",667,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",527,"self","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",859,"friend","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"n",751,"friend","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"n",682,"friend","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",0,"n",685,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",553,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",637,"friend","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",0,"m",737,"self","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",661,"friend","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",466,"self","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"n",678,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"n",722,"friend","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",646,"self","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"n",557,"self","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",577,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",558,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"n",594,"self","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",422,"self","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",434,"friend","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",710,"friend","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"n",578,"friend","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",366,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",418,"friend","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",502,"self","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",434,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",630,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"n",714,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"n",607,"friend","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",843,"friend","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",503,"self","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",523,"friend","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",0,"m",415,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"n",411,"self","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",640,"self","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"n",692,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",544,"self","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",724,"self","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",640,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"n",722,"friend","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",535,"friend","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",667,"self","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",463,"self","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",835,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",551,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",786,"friend","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"n",543,"friend","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",587,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",0,"m",511,"self","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",771,"friend","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"n",399,"self","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"n",683,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",696,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",516,"friend","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"n",656,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",484,"friend","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"n",568,"self","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",628,"friend","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",0,"m",825,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",525,"self","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",505,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"n",629,"friend","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",521,"friend","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",0,"m",637,"friend","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",610,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",694,"self","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",714,"self","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",526,"self","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",570,"self","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",534,"self","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"n",826,"friend","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"n",566,"friend","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"n",410,"friend","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",0,"n",486,"self","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",0,"m",386,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",535,"friend","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",803,"friend","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",0,"m",551,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",547,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"n",639,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",571,"self","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",480,"friend","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",0,NA,0,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",1,"m",464,"stranger","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"n",444,"self","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"m",520,"friend","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",724,"friend","Breaking"
"breaking",13,NA,24,"right","male","Self","T.bmp",0,NA,0,"self","Breaking"
"breaking",13,NA,24,"right","male","Friend","S.bmp",1,"m",557,"friend","Breaking"
"breaking",13,NA,24,"right","male","Stranger","C.bmp",1,"n",441,"self","Breaking"
